id,para_id,label,title,abstract
134,1,15564043,exploration of immunoblot profiles of neospora caninum probed with different bovine immunoglobulin classes.," a total 10, 5, 2, and 6 antigenic bands were exhibited on immunoblot profiles against bovine igm, ige, iga, and igg, respectively. a 46 kda band was probed as a common antigenic band except iga; 69 kda band was bovine igm and ige; 33, 37, 55, and 79 kda bands were bovine igm and igg; 72 kda band was found igm and iga profiles"
135,2,15564043,exploration of immunoblot profiles of neospora caninum probed with different bovine immunoglobulin classes.," based on the analysis, it appeared that different immunoglobulin classes recognizing different antigenic molecules were cooperating to cope with neosporosis."
136,0,15564044,polysaccharides isolated from phellinus gilvus enhances dermal wound healing in streptozotocin-induced diabetic rats.,"dermal wound healing is a complex process that involved inflammation leading to re-epithelialization, granulation tissue, and tissue remodeling. previous studies from our laboratory have shown that polysaccharides isolated from fungus, phellinus gilvus (pg) have various anti-inflammatory activities"
137,1,15564044,polysaccharides isolated from phellinus gilvus enhances dermal wound healing in streptozotocin-induced diabetic rats.," in present study, we have assessed the effect of polysaccharides from pg on the dermal wound healing of polysaccharides from pg in streptozotocin-induced diabetic rat model. six of 6-mm circular wounds were created with biopsy punch on the 4th day after induction of diabetes"
138,2,15564044,polysaccharides isolated from phellinus gilvus enhances dermal wound healing in streptozotocin-induced diabetic rats.," after 24 hours, each test substance was applied to the wound twice a day for next 5 days. circular wounds treated with pg showed significantly reduced wound contraction and complete reepithelialization, as compared to wounds of non-treated (p<0"
139,3,15564044,polysaccharides isolated from phellinus gilvus enhances dermal wound healing in streptozotocin-induced diabetic rats.,"05). these results show that polysaccharides isolated from pg enhanced wound repair in diabetic impaired healing, and could be developed as a wound healing agent in such clinical settings"
140,4,15564044,polysaccharides isolated from phellinus gilvus enhances dermal wound healing in streptozotocin-induced diabetic rats.,
141,0,15564045,"calcium metabolism in cows receiving an intramuscular injection of 1,25-dihydroxyvitamin d3 combined with prostaglandin f(2alpha) closely before parturition.","to determine the effect of exogenous 1,25-dihydroxyvitamin d3 [1,25(oh)2d3] combined with induced parturition on calcium (ca) metabolism, cows received a single intramuscular injection of 1,25(oh)2d3 and prostaglandin f(2alpha) (pgf(2alpha)) closely before calving. ten late-pregnant, multiparous holstein cows were assigned to 1,25(oh)2d3 group (five treated with both 1,25(oh)2d3 and pgf(2alpha)) and control group (five treated with pgf(2alpha))"
142,1,15564045,"calcium metabolism in cows receiving an intramuscular injection of 1,25-dihydroxyvitamin d3 combined with prostaglandin f(2alpha) closely before parturition."," 1,25(oh)2d3 group showed an increase in plasma ca concentration around parturition, whereas control group revealed a decrease in plasma ca level. plasma ca concentration in 1,25(oh)2d3 group were significantly higher than that in control group during -0"
143,2,15564045,"calcium metabolism in cows receiving an intramuscular injection of 1,25-dihydroxyvitamin d3 combined with prostaglandin f(2alpha) closely before parturition.",5 to 3 days after parturition.
144,0,15564046,total hip replacement in a dog.,"an intact male german shepherd dog (4 y, body wt. 35"
145,1,15564046,total hip replacement in a dog.,"5 kg) was referred to the animal medical center, chonbuk national university with severe lameness, pain and gait abnormality on the right hind limb. survey radiographs of the pelvis revealed dysplasia of the right coxofemoral joint with subluxation"
146,2,15564046,total hip replacement in a dog., the dog was surgically treated performing total hip replacement (thr) using modular biolox canine modular thr system. the dog began to bear weight and slowly returned to a normal exercise pattern 2 months after surgery
147,3,15564046,total hip replacement in a dog., thr resulted in satisfactory clinical functions with 6 months follow up and no complications were observed. canine modular thr could be a successful modality for the management of disabling conditions of the coxofemoral joint
148,4,15564046,total hip replacement in a dog.,
149,0,15564047,a case of maloccluded incisor teeth in a beaver: castor canadensis.,a three-year-old female beaver (castor canadensis) was referred to the veterinary teaching hospital of chungbuk national university. it had been raised in the cheong-ju zoo and had a history of malocclusion caused by improper feeding
150,1,15564047,a case of maloccluded incisor teeth in a beaver: castor canadensis.," general anesthesia was induced, and preoperative intraoral dental radiographs of the rostal maxillary and mandibular dentition were taken and lateral and ventrodorsal extraoral radiographs of the cheek teeth were also taken. the radiographs were negative for apical pathology and revealed a normal appearance of the cheek teeth"
151,2,15564047,a case of maloccluded incisor teeth in a beaver: castor canadensis., the lesion was likely to be related to the excessive length of the maxillary and mandibular incisors. odontoplasty was performed to reduce overgrowth of the crowns of the incisors
152,3,15564047,a case of maloccluded incisor teeth in a beaver: castor canadensis.," sequential transverse sections were removed until the crown was reduced by approximately its original length. the pulp chamber was not approached during the operation, as confirmed by postoperative intraoral radiographic evaluation of the incisors"
153,4,15564047,a case of maloccluded incisor teeth in a beaver: castor canadensis., recovery from anesthesia was uneventful and the beaver returned to normal masticatory activities immediately after the operation.
154,0,15564048,communication skills training in cancer care: where are we and where are we going?,this review gives an overview of recent developments in the field of communication skills training programs designed for cancer health care professionals.
